"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"154","RT @vantablvck: i'm too young to be this stressed",FALSE,0,NA,2017-06-05 06:30:15,FALSE,NA,"871615129049346048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","damnireally",10994,TRUE,FALSE,NA,NA,"Check out our store below <U+2199><U+FE0F>","en","http://pbs.twimg.com/profile_images/707256508455755776/gPJ_SJZQ_normal.jpg"
"155","RT @vantablvck: i'm too young to be this stressed",FALSE,0,NA,2017-06-05 06:30:14,FALSE,NA,"871615126574706688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","devolve",10994,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795041330481270784/9A-wV_ad_normal.jpg"
"156","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:30:14,FALSE,NA,"871615125890924545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tastemycool",20894,TRUE,FALSE,NA,NA,"London, England","en","http://pbs.twimg.com/profile_images/855368187210346497/U1rzmjrr_normal.jpg"
"157","RT @stephenjmolloy: [Job interview]
""And your weaknesses?""

Clark Kent: ""Krypto- err... I mean sometimes I get stressed trying to meet a de…",FALSE,0,NA,2017-06-05 06:30:12,FALSE,NA,"871615119112851456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CHIMPSINSOCKS",18,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/857378216750743552/5Chew0gu_normal.jpg"
"158","RT @vantablvck: i'm too young to be this stressed",FALSE,0,NA,2017-06-05 06:30:12,FALSE,NA,"871615117338832896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","crystalgasm",10994,TRUE,FALSE,NA,NA,"#crystalporn","en","http://pbs.twimg.com/profile_images/641862568605282304/4sbtZCaJ_normal.jpg"
"159","RT @vantablvck: i'm too young to be this stressed",FALSE,0,NA,2017-06-05 06:30:11,FALSE,NA,"871615114511884289",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","comicfeeIs",10994,TRUE,FALSE,NA,NA,"Shop Here!  <U+27B5>","en","http://pbs.twimg.com/profile_images/753041525894852608/fJSjP6eY_normal.jpg"
"160","Knocking off at 8 pm and I'm already stressed ka taba ya teng",FALSE,0,NA,2017-06-05 06:30:10,FALSE,NA,"871615109336113153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamTsotso",0,FALSE,FALSE,NA,NA,"Places ","en","http://pbs.twimg.com/profile_images/871293474582212608/PI9QHcn0_normal.jpg"
"161","RT @vantablvck: i'm too young to be this stressed",FALSE,0,NA,2017-06-05 06:30:10,FALSE,NA,"871615108669206529",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","visualgasm",10994,TRUE,FALSE,NA,NA,"Make art not war.","en","http://pbs.twimg.com/profile_images/845571451310788608/X_Z_Dza3_normal.jpg"
"162","RT @vantablvck: i'm too young to be this stressed",FALSE,0,NA,2017-06-05 06:30:09,FALSE,NA,"871615106215530498",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ifeelglorious",10994,TRUE,FALSE,NA,NA,"g l o r y ","en","http://pbs.twimg.com/profile_images/800146530560786434/wv8Ynzq9_normal.jpg"
"163","RT @vantablvck: i'm too young to be this stressed",FALSE,0,NA,2017-06-05 06:30:09,FALSE,NA,"871615103958962176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","unfair",10994,TRUE,FALSE,NA,NA,"turn on my notifications","en","http://pbs.twimg.com/profile_images/791400473031012353/KB26UBlh_normal.jpg"
"164","RT @shanedawson: nope. still stressed. https://t.co/Rr9RIVcS9P",FALSE,0,NA,2017-06-05 06:30:07,FALSE,NA,"871615097197801472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","0ebc0aee4fa7490",2213,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/774722885936111616/NTMMcHR0_normal.jpg"
"165","RT @WindowsXPmemes: when ur extremely stressed out but u keep a positive attitude bc u kno this too shall pass https://t.co/TsErdOfTBZ",FALSE,0,NA,2017-06-05 06:29:57,FALSE,NA,"871615056584130560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yung_g713",3443,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/867180613362647043/rsUkMc_3_normal.jpg"
"166","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:29:57,FALSE,NA,"871615055086759937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bhomm",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/863502047177519104/jEjWDtet_normal.jpg"
"167","stressed out https://t.co/twJpjjmmS5",FALSE,0,NA,2017-06-05 06:29:55,FALSE,NA,"871615045528043520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lgbttolana",0,FALSE,FALSE,NA,NA,"skeltøn clique.","es","http://pbs.twimg.com/profile_images/871205317505306625/4OnuF34J_normal.jpg"
"168","RT @ThinkSarcasm: i<U+0092>m stressed out about tomorrow and every day after that",FALSE,0,NA,2017-06-05 06:29:54,FALSE,NA,"871615043871416321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blair_binit",37,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/871352130824753152/xP5SMor9_normal.jpg"
"169","RT @AWolfRuss: today: stressed 
tomorrow: stressed 
next week: stressed 
next month: stressed 
next year: stressed 
next life: stressed",FALSE,0,NA,2017-06-05 06:29:50,FALSE,NA,"871615025965703168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yung_g713",621,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/867180613362647043/rsUkMc_3_normal.jpg"
"170","RT @kdramasrelated: I feel so stressed and tired. I dont know how to balance my life anymore. -<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/AoctK5FEaG",FALSE,0,NA,2017-06-05 06:29:46,FALSE,NA,"871615007674388480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rnxypz",40,TRUE,FALSE,NA,NA,"lee min ho| jongsuk | hyungsik","en","http://pbs.twimg.com/profile_images/866933953156046848/b5Iar_TK_normal.jpg"
"171","How I wish I'm this productive when I'm stressed, all I do is eating #FatherIsStrange https://t.co/PIKLRqFN1x",FALSE,0,NA,2017-06-05 06:29:43,FALSE,NA,"871614997050277888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myeoniekim",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/823604618160541696/VipiUjso_normal.jpg"
"172","i was gonna do a face mask because i was feeling stressed and when i got it out of the package it was all ripped up and broken what the FUCK",FALSE,0,NA,2017-06-05 06:29:37,FALSE,NA,"871614971443953664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thiccameron",0,FALSE,FALSE,NA,NA,"Denton, TX","en","http://pbs.twimg.com/profile_images/871171470780583936/J4pL-1XL_normal.jpg"
"173","IM 365 SO STRESSED",FALSE,0,NA,2017-06-05 06:29:30,FALSE,NA,"871614941630914560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabriellegela",0,FALSE,FALSE,NA,NA,"mad city","en","http://pbs.twimg.com/profile_images/871233070250078208/gKvi6c3Q_normal.jpg"
"174","People who enjoy helping others and or spending money on others tend to be less stressed, happier and live longer.",FALSE,0,NA,2017-06-05 06:29:25,FALSE,NA,"871614918746820609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","didienAZHAR",0,FALSE,FALSE,NA,NA,"Jakarta, Indonesia","en","http://pbs.twimg.com/profile_images/851454881273585664/slaDnRi3_normal.jpg"
"175","Normally when I procrastinate I get stressed enough that everything kicks into overdrive, but the senioritis seems to counteract that.",FALSE,0,NA,2017-06-05 06:29:19,FALSE,NA,"871614895158120449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jakemartinov",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/768245917681979392/nLSla-Qj_normal.jpg"
"176","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:29:18,FALSE,NA,"871614892637159424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suzyduggan37",20894,TRUE,FALSE,NA,NA,"Goodyear, AZ","en","http://pbs.twimg.com/profile_images/854936181489913856/WV-alzHS_normal.jpg"
"177","WAIT WRONG ACCOUNT
ahhh fuck it lol
im stressed",FALSE,0,NA,2017-06-05 06:29:09,FALSE,NA,"871614852720152576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DesiredMeat",0,FALSE,FALSE,NA,NA,"Bronx, NY","en","http://pbs.twimg.com/profile_images/861565475498598400/nv2rqFfo_normal.jpg"
"178","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:29:06,FALSE,NA,"871614839675772928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Erica_shorett",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/866062323395346433/2ok4XiQb_normal.jpg"
"179","*hears junkrat nsfw audio and it sounds good but still*
Me: I feel so stressed right now I'M STRESSED",FALSE,0,NA,2017-06-05 06:28:54,FALSE,NA,"871614788664774656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DesiredMeat",0,FALSE,FALSE,NA,NA,"Bronx, NY","en","http://pbs.twimg.com/profile_images/861565475498598400/nv2rqFfo_normal.jpg"
"180","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:28:53,FALSE,NA,"871614784973688832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","belieberhby",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/868165508692037632/dQJqOoRM_normal.jpg"
"181","sometimes people get stressed and say things they don't mean, but that doesn't matter bc ur all there for one reason: to put on a good show",FALSE,0,"courtneym_234",2017-06-05 06:28:52,FALSE,"871614638999441410","871614782268469249","1296963674","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","courtneym_234",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/850566698633764865/Emfr4dQt_normal.jpg"
"182","@tangingINNAmo stressed but Good<ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,"tangingINNAmo",2017-06-05 06:28:50,FALSE,"871614067093364736","871614775599390721","147455314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmelolit17",0,FALSE,FALSE,NA,NA,"Republic of the Philippines","en","http://pbs.twimg.com/profile_images/639814260156035073/OJRhkF-F_normal.jpg"
"183","Not quite sure why I'm so stressed out, but man am I freakin out.",FALSE,0,NA,2017-06-05 06:28:47,FALSE,NA,"871614761032482816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haillss",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/871248589606993920/RQGobZrC_normal.jpg"
"184","Stressed about certain shit, hope it gets better <ed><U+00A0><U+00BE><ed><U+00B4><U+009E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,0,NA,2017-06-05 06:28:45,FALSE,NA,"871614751104794624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dess4lashay",0,FALSE,FALSE,NA,NA,"Michigan, USA","en","http://pbs.twimg.com/profile_images/871614553561419776/EJLB5W0__normal.jpg"
"185","With everything I can't control or feel so stressed about combined with unable to have the simplest action of walking bc pain, I'm depressed",FALSE,0,"DDMonic",2017-06-05 06:28:44,FALSE,"871613469015113728","871614747271204864","1546826258","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DDMonic",0,FALSE,FALSE,NA,NA,"Buffalo, NY. Mars. MilkyWay.","en","http://pbs.twimg.com/profile_images/846288562937106432/OuGtLDtD_normal.jpg"
"186","RT @_jadynschofield: i have never in my life been this stressed out",FALSE,0,NA,2017-06-05 06:28:33,FALSE,NA,"871614703608279040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amaraashaee",2,TRUE,FALSE,NA,NA,"pnw ~ ridgefield, wa","en","http://pbs.twimg.com/profile_images/870536180571316225/YttX_dI-_normal.jpg"
"187","ANNS LINK TBH IM ONLY AT 7 W HER BUT I DO WNJOY HER SPIRIT!!! SHES FUN!!! HIFUMI IS GOOD AND STRESSED N I LOVE N IDK",FALSE,0,"tikikiroom",2017-06-05 06:28:31,FALSE,"871614480924327936","871614693684649984","4761141193","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tikikiroom",0,FALSE,FALSE,NA,NA,"Dirt hell USA","en","http://pbs.twimg.com/profile_images/871611341227741185/sfyky8XJ_normal.jpg"
"188","RT @CWgirI: ""Are u okay?"" ""Are you stressed?"" ""Have you slept at all?"" Me: https://t.co/tVcJ7w5oNg",FALSE,0,NA,2017-06-05 06:28:30,FALSE,NA,"871614689062637568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnotherFatBoy",530,TRUE,FALSE,NA,NA,"Coimbra, Portugal","pt","http://pbs.twimg.com/profile_images/864194613485219845/gof5cKhS_normal.jpg"
"189","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:28:24,FALSE,NA,"871614662865027072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CONTAGiOUS_C_",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/847333172626898946/b4NktW6k_normal.jpg"
"190","RT @_LoveLike_JESUS: .
I AM TOO BLESSED
         TO BE STRESSED AND
I AM TOO ANOINTED
          TO BE DISAPPOINTED

-- Retweet if you Agree…",FALSE,0,NA,2017-06-05 06:28:21,FALSE,NA,"871614650919657472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Firestarter273",69,TRUE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/744037414310711297/QlbuUcCU_normal.jpg"
"191","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:28:19,FALSE,NA,"871614645110423552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simplyy_mariii",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/870888637466005504/U8NPZTOu_normal.jpg"
"192","RT @CuteEmergency: JoJo is a trained dentist assistant who makes sure patients don't feel anxious or stressed during their appointments htt…",FALSE,0,NA,2017-06-05 06:28:18,FALSE,NA,"871614639963897856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lug_bap",1613,TRUE,FALSE,NA,NA,"","th","http://pbs.twimg.com/profile_images/861236600008658944/hZCI5lZQ_normal.jpg"
"193","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:28:18,FALSE,NA,"871614638294654976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","collins__hd",20894,TRUE,FALSE,NA,NA,"Dallas, TX","en","http://pbs.twimg.com/profile_images/865699294036328448/va2q1jwC_normal.jpg"
"194","RT @faroukool: @zzhDzkf He looks like he's stressed out spending all the money.",FALSE,0,NA,2017-06-05 06:28:12,FALSE,NA,"871614613208444929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NabilHussein",44,TRUE,FALSE,NA,NA,"Malaysia","en","http://pbs.twimg.com/profile_images/868069135242076161/Xh5_83bB_normal.jpg"
"195","I now understand why my Legal Practice lecturers stressed that we use simple language when drafting legal documents… https://t.co/ODPvSrwqdf",FALSE,0,NA,2017-06-05 06:28:05,TRUE,NA,"871614585043812352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nyaxsta",0,FALSE,FALSE,NA,NA,"Johannesburg, South Africa","en","http://pbs.twimg.com/profile_images/770208479525167104/Ng0v-SNw_normal.jpg"
"196","RT @chiller: Last tweet, I dono about you but I like my armed police well rested and clear headed, not stressed &amp; exhausted.",FALSE,0,NA,2017-06-05 06:28:02,FALSE,NA,"871614573434081280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrewsooty",2,TRUE,FALSE,NA,NA,"The 'Stow, London","en","http://pbs.twimg.com/profile_images/823888081371676673/NeQaC2m5_normal.jpg"
"197","i have about 6 weeks to prep <ed><U+00A0><U+00BD><ed><U+00B9><U+0083> gotta wash her clothes, prep her bag, my bag, and set up gonzas schedule for the hospital stay #stressed",FALSE,0,NA,2017-06-05 06:28:01,FALSE,NA,"871614569940230144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trillmags",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/869408338760617984/hiHoylki_normal.jpg"
"198","RT @TorianFields: You used to look at me &amp; tell me ""don't stress love"" that's why I need you whenever I'm stressed, love.",FALSE,0,NA,2017-06-05 06:27:55,FALSE,NA,"871614542274363393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baillley_marie",21,TRUE,FALSE,NA,NA,"Daphne, AL","en","http://pbs.twimg.com/profile_images/871062254724161536/kT_8A9Xy_normal.jpg"
"199","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:27:48,FALSE,NA,"871614515049144320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yodawgcereal",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/867798857119412225/f5A8J3qu_normal.jpg"
"200","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:27:46,FALSE,NA,"871614503544336384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","panashex",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/849005647190425602/rWr3EWGm_normal.jpg"
"201","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:27:45,FALSE,NA,"871614498888601600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xochynaa",20894,TRUE,FALSE,NA,NA,"LV","en","http://pbs.twimg.com/profile_images/861468849899683840/83i5lzCm_normal.jpg"
"202","When you're really stressed... https://t.co/yOfRuza2Xs",FALSE,0,NA,2017-06-05 06:27:39,FALSE,NA,"871614475736100864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernCalifornia",0,FALSE,FALSE,NA,NA,"Southern California","en","http://pbs.twimg.com/profile_images/860331586776031232/FLJRL0aZ_normal.jpg"
"203","RT @faroukool: @zzhDzkf He looks like he's stressed out spending all the money.",FALSE,0,NA,2017-06-05 06:27:37,FALSE,NA,"871614467171164160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaptainDila",44,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/864522525639811072/kbI7AHhS_normal.jpg"
"204","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:27:19,FALSE,NA,"871614390436540416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiamondLRosario",20894,TRUE,FALSE,NA,NA,"Live from the Gutter, NY","en","http://pbs.twimg.com/profile_images/642902833818411008/ErHAIHq8_normal.jpg"
"205","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:27:19,FALSE,NA,"871614390276988928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kenyaave",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/871602052496932864/C1N4-1ml_normal.jpg"
"206","RT @R_de_Gerber: @COLRICHARDKEMP #Corbyn behind his election speak, duplicitous &amp; unfit to be PM https://t.co/PrFaNEIUxa",FALSE,0,NA,2017-06-05 06:27:16,FALSE,NA,"871614379468492800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Stressed_Al",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/868927701096304640/PNgZ9WEJ_normal.jpg"
"207","RT @Alexacat7171: Stressed Out #cliqueart @skeletonclique https://t.co/W3gFttmMfH",FALSE,0,NA,2017-06-05 06:27:13,FALSE,NA,"871614366105296896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaliCliqueart",3,TRUE,FALSE,NA,NA,"Slowtown ","en","http://pbs.twimg.com/profile_images/863878787213086720/ssmHFBEG_normal.jpg"
"208","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:27:04,FALSE,NA,"871614327811260417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordynapplegate",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/870719302785052672/j4gvqB8k_normal.jpg"
"209","@RealWayneScrogg @realDonaldTrump @POTUS For who? Millions are stressing out about healthcare, millions stressed ab… https://t.co/9m6aZD78G6",FALSE,0,"RealWayneScrogg",2017-06-05 06:26:58,TRUE,"871613938944704512","871614302163132416","385721130","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZackGianino",0,FALSE,FALSE,NA,NA,"San Diego, CA","en","http://pbs.twimg.com/profile_images/869423044158083073/alphgZkC_normal.jpg"
"210","Surely it should be illegal for me to feel this stressed.",FALSE,0,NA,2017-06-05 06:26:56,FALSE,NA,"871614295653613568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnaIsDunfor",0,FALSE,FALSE,NA,NA,"Britain","en","http://pbs.twimg.com/profile_images/817017229690728449/alDMHGEJ_normal.jpg"
"211","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:26:51,FALSE,NA,"871614273822236672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","queen_jacey17",20894,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/861628022893367296/TqVXleq7_normal.jpg"
"212","RT @WeizmannScience: Unique diet prevented binge eating in mice; may have implications in treating compulsive eating disorders in humans ht…",FALSE,0,NA,2017-06-05 06:26:48,FALSE,NA,"871614262027968512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PSantavy",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/554994317521997824/x2RvwK-5_normal.png"
"213","RT @HighhConscious: Don't be stressed over something in the past, cause there is nothing you can do to change it. Focus on your present and…",FALSE,0,NA,2017-06-05 06:26:47,FALSE,NA,"871614258391375872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wendeeduhh",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/867980315444129792/AjVnCx2Z_normal.jpg"
"214","RT @PETTYMAMII: Napping is legit my only form of conflict resolution. Sad, mad,  stressed out, confused all that .. just take a nap <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:26:45,FALSE,NA,"871614250896171013",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tjeraaa",20894,TRUE,FALSE,NA,NA,"San Marcos, CA <U+2600><U+FE0F><U+270C><U+FE0F>","en","http://pbs.twimg.com/profile_images/862108905899401216/OLH7YYvp_normal.jpg"
"215","Stressed is not the word at the minute #actorslife",FALSE,0,NA,2017-06-05 06:26:45,FALSE,NA,"871614250699108354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoshJoshieg98",0,FALSE,FALSE,NA,NA,"Willenhall, England","en","http://pbs.twimg.com/profile_images/869943686062387200/TzJEMDUY_normal.jpg"
"216","Okay i helped a cute boy out at work today but then i found out he was only 15 so i was so stressed after that",FALSE,0,NA,2017-06-05 06:26:43,FALSE,NA,"871614242570383360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","irenavelickovi1",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/837141044743458819/KK7C2TQk_normal.jpg"
