created,text,retwc,hashtag,followers,friends
2017-05-02 17:22:46,"b'Sorry but Im one of those people who think money can help bring you happiness, especially when a majority of stress comes from being broke'",0,None,465,547
2017-05-02 17:22:46,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",880,None,534,279
2017-05-02 17:22:46,b'RT @eb0nyporn: None of these niggas can make me cum so none of these niggas can stress me out',165,None,2954,1623
2017-05-02 17:22:44,"b""RT @SINice: I don't understand why ppl think you have to put up with stress and unhappiness for a relationship.""",149,None,1861,1682
2017-05-02 17:22:43,b'@Harry_Roberts_ You spelt stress incorrectly.x',0,None,164,313
2017-05-02 17:22:42,"b'RT @RosieJordanPL: Rubbing on my tatts, put this ice on your chest. Sex all night one on one, no stress. https://t.co/uDcU4TPRTL'",2,None,44,160
2017-05-02 17:22:41,"b""If the dick is so important you will hold your Tfare, don't stress young men please.""",1,None,2167,787
2017-05-02 17:22:40,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,426,721
2017-05-02 17:22:37,"b""RT @HBadreldinn: I hate this time of the year, so much stress in the air it's so depressing.""",110,None,43,129
2017-05-02 17:22:36,"b'RT @MBTT_com: The PTSD Workbook for Teens Simple, Effective Skills for Healing Trauma https://t.co/AhXgCPFQEi'",1,None,10,67
2017-05-02 17:22:35,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",880,None,4,180
2017-05-02 17:22:34,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",880,None,2,156
2017-05-02 17:22:34,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",880,None,11,211
2017-05-02 17:22:34,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",880,None,0,144
2017-05-02 17:22:33,b'RT @UrFavritAsshole: VIRGO: DONT STRESS OVER MONEY BECAUSE EVERYBODY IS HAVING MONEY PROBLEMS. TRY TO SAVE MONEY AND FIND A BETTER JOB HOE',24,None,534,725
2017-05-02 17:22:33,"b'RT @S_2Ch: In most situations just see the funny side. If you take everything to heart, stress go kill you cheap.'",89,None,1153,830
2017-05-02 17:22:33,"b""RT @NotebookMsgs: self reminder: you're still young and you're not supposed to have your whole life figured out yet. don't stress. everythi\xe2\x80\xa6""",218,None,378,422
2017-05-02 17:22:32,"b'RT @TrapStarMarco: less stress, more money \xf0\x9f\x92\xb8'",17,None,554,232
2017-05-02 17:22:32,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,750,504
2017-05-02 17:22:30,"b""@alexap0lette Wait until that missed period turns into a human. That's stress""",1,None,1203,928
2017-05-02 17:22:29,b'RT @elisabracelandd: Cannot stress how IMPORTANT it is to tell people you love them while you  still can',132,None,234,508
2017-05-02 17:22:29,b'RT @ProfessorPash: Suck some breasts. Relieve some stress. #Pashology',50,Pashology,26771,646
2017-05-02 17:22:28,"b'RT @raye_rangel: Appreciate everyone in your life and never ever take your own life for granted, I cannot stress that enough..'",7,None,11,20
2017-05-02 17:22:28,"b""Donald will ask for help. Stress is getting to him. He's aged in 102 days\xf0\x9f\x98\x82 Failed at everything except treason! Res\xe2\x80\xa6 https://t.co/ZyyozxbOAJ""",1,None,1264,1638
2017-05-02 17:22:27,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",880,None,7212,796
2017-05-02 17:22:25,b'RT @UrFavritAsshole: CAPRICORN: U THINK TOO MUCH ABOUT BULLSHIT &amp; STRESS OVER IT FOR NOTHING. IF ITS NOT EFFECTING YOUR HEALTH OR MONEY DON\xe2\x80\xa6',57,None,177,424
2017-05-02 17:22:24,"b'Trading Foreign exchange takes time pressure,stress,skill,consistency to Successfully make a profit.'",0,None,76,67
2017-05-02 17:22:24,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",880,None,73,116
2017-05-02 17:22:22,b'RT @UrFavritAsshole: VIRGO: DONT STRESS OVER MONEY BECAUSE EVERYBODY IS HAVING MONEY PROBLEMS. TRY TO SAVE MONEY AND FIND A BETTER JOB HOE',24,None,1868,943
2017-05-02 17:22:22,"b'RT @UrFavritAsshole: LIBRA: DONT LET ANYTHING STRESS U OUT, U HAVE ENOUGH TO DEAL WITH RIGHT NOW. HANDLE WHAT U CAN AND LEAVE DA REST IN GO\xe2\x80\xa6'",101,None,236,118
2017-05-02 17:22:22,b'Stress reliever\xf0\x9f\x98\x8d https://t.co/F6QnmXzoGP',0,None,368,1111
2017-05-02 17:22:21,b'RT @StellaNetanya: I VOTE @BTS FOR #BBMAS\n#BTSBBMAS\nARMY AH TAKE PROPER CARE OF YOU ...EAT WELL AND DONT STRESS URSELF',1,BBMAS,5,48
2017-05-02 17:22:19,b'Step 1: Book your holiday. Step 2: Check your passport is in date. Step 3: Contact Silver Car Services. Start your holiday stress-free \xf0\x9f\x98\x80',0,None,90,365
2017-05-02 17:22:19,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",880,None,484,353
2017-05-02 17:22:19,"b""Can't stress this enough https://t.co/iX7A1yRISr""",0,None,624,464
2017-05-02 17:22:19,b'Pretty sure I eat as much I do on Thanksgiving during finals week!!!! Stress on stress in stress on stresss',0,None,341,353
2017-05-02 17:22:18,"b""Stress: Dog ran away\nRelief: Dog returns\nReward: Mom's Chocolate Eclair cake for me, Mom's Dog Cookie for him""",0,None,483,91
2017-05-02 17:22:18,b'Magic Mushrooms | Stress Game| Follow Asher Socrates for more magical games. https://t.co/bioBQQEfdx @ibeebz2 https://t.co/iHeD2Xt8Ux',0,None,103931,8968
2017-05-02 17:22:17,"b'RT @_jodiemcc: So done with school and the stress, where the fuck is summer'",8,None,628,990
2017-05-02 17:22:17,b'A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/HvhGr7Rjuz',0,None,4125,4895
2017-05-02 17:22:15,b'@freckles_82 Would you like a massage to come relieve the stress',0,None,523,2628
2017-05-02 17:22:15,"b'RT @UCLA_Law: THE FLUFFIEST DE-STRESSOR! Sapphire, a therapy dog, stopped by the UCLA Law Library to take #lawstudents\xe2\x80\x99 minds off of the st\xe2\x80\xa6'",3,lawstudents,2679,408
2017-05-02 17:22:14,"b""RT @crankykale: Real stress is not playing animal crossing for a month and having everyone in the town harass you about where you've been""",2,None,129,178
2017-05-02 17:22:13,b'RT @Yomide_x: You guys like stress. Since both of you want to be petty stay in your house na.',4,None,2229,1124
2017-05-02 17:22:13,b'The Lagos State Government has restated its commitment to ensuring a stress-free retirement for all its employees wh https://t.co/dDuUdiiZdf',0,None,266,129
2017-05-02 17:22:12,b'RT @UrFavritAsshole: CAPRICORN: U THINK TOO MUCH ABOUT BULLSHIT &amp; STRESS OVER IT FOR NOTHING. IF ITS NOT EFFECTING YOUR HEALTH OR MONEY DON\xe2\x80\xa6',57,None,1256,981
2017-05-02 17:22:11,"b""Can't stress this enough https://t.co/4btg4KURqY""",0,None,1197,1011
2017-05-02 17:22:10,b'Stress is an automatic response developed in our ancient ancestors as a way to protect them from predators and other threats #jmsshpa11',0,jmsshpa11,82,287
2017-05-02 17:22:09,"b""RT @Kayy_Kardash: I honestly can't stress enough how much prayer actually works. Talk to God, he really listens. I promise \xf0\x9f\x98\xad""",312,None,1627,905
2017-05-02 17:22:08,b'UOL is not the end of the world but everyone seem like so stress about it including me\xf0\x9f\x98\x82 Hope that everything will go smoothly tmrw\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',0,None,155,188
2017-05-02 17:22:07,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,1205,286
2017-05-02 17:22:07,b'RT @Fact: Being a perfectionist can result in stress and depression.',155,None,915,745
2017-05-02 17:22:06,b'RT @brittguz: ATTENTION!! The @bluebutterflyDD is selling 5 bathbombs for $25 until Thursday!! They are a great stress reliever!! Especiall\xe2\x80\xa6',4,None,691,313
2017-05-02 17:22:05,"b'RT @Gwariboy: People dey like that nah, no be everybody like stress. https://t.co/TRPkPBicFw'",2,None,896,545
2017-05-02 17:22:01,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,37,192
2017-05-02 17:21:54,"b""Linda Thrasher-Rocker: Where's that popcorn? \nGuy Rocker(9 yrs old): You're not allowed to stress eat. \nLinda:... https://t.co/pzhid8X7Bb""",0,None,177,145
2017-05-02 17:21:53,"b""can't wait for this stress free summer""",0,None,794,1012
2017-05-02 17:21:51,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,324,283
2017-05-02 17:21:50,b'Everyone should become a film major. High stress but lot of fun.',0,None,40,47
2017-05-02 17:21:49,b'Divorce stress e hlasela mafutha for everyone',0,None,313,1042
2017-05-02 17:21:48,b'#InMyEyes are tears because of acads stress but dancing and @AteneoCADs are keeping me afloat ily all #YECTanaw',0,InMyEyes,408,344
2017-05-02 17:21:47,"b""RT @OnlyFuturistic: Don't stress over what you can't control.""",705,None,181,210
2017-05-02 17:21:47,"b'RT @IntThings: Remember, most of your stress comes from the way you respond, not the way life is. Adjust your attitude, and all that extra\xe2\x80\xa6'",1042,None,108,544
2017-05-02 17:21:46,b'RT @UrFavritAsshole: CAPRICORN: U THINK TOO MUCH ABOUT BULLSHIT &amp; STRESS OVER IT FOR NOTHING. IF ITS NOT EFFECTING YOUR HEALTH OR MONEY DON\xe2\x80\xa6',57,None,1550,396
2017-05-02 17:21:43,"b""RT @Rome_CL: Facts can't stress everything whatever happens happens \xf0\x9f\x98\x95\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/Lg7D44St3z""",2,None,1066,1004
2017-05-02 17:21:43,"b""@_AncientAlien So happy for you! I remember you expressing some stress for a while. It don't last, sugar!""",0,None,1429,1209
2017-05-02 17:21:42,b'RT @PresidentMilikk: No stress summer 17',28,None,2663,2416
2017-05-02 17:21:41,"b'RT @UrFavritAsshole: LIBRA: DONT LET ANYTHING STRESS U OUT, U HAVE ENOUGH TO DEAL WITH RIGHT NOW. HANDLE WHAT U CAN AND LEAVE DA REST IN GO\xe2\x80\xa6'",101,None,1077,492
2017-05-02 17:21:40,"b""RT @axhldn: Loool sis, how you letting a man who isn't even your man stress you?""",1452,None,1872,126
2017-05-02 17:21:40,"b""RT @NotebookMsgs: self reminder: you're still young and you're not supposed to have your whole life figured out yet. don't stress. everythi\xe2\x80\xa6""",218,None,61,82
2017-05-02 17:21:39,"b""RT @TrevonMckeever: I can't stress this enough. STOP leading people on that shit is evil asf""",3,None,510,401
2017-05-02 17:21:38,"b""Finally a day where stress doesn't exist.""",0,None,686,1516
2017-05-02 17:21:38,"b'RT @UrFavritAsshole: LIBRA: DONT LET ANYTHING STRESS U OUT, U HAVE ENOUGH TO DEAL WITH RIGHT NOW. HANDLE WHAT U CAN AND LEAVE DA REST IN GO\xe2\x80\xa6'",101,None,357,287
2017-05-02 17:21:38,"b""Loving this weather \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x98\x86can't wait to be finished college and be stress free \xf0\x9f\x98\x80""",0,None,405,677
2017-05-02 17:21:37,"b""RT @NotebookMsgs: self reminder: you're still young and you're not supposed to have your whole life figured out yet. don't stress. everythi\xe2\x80\xa6""",218,None,80,102
2017-05-02 17:21:34,b'Live for the moment fuck being stress out!!',0,None,673,468
2017-05-02 17:21:34,b'RT @wuutalyssa: cant stress how important reassurance is https://t.co/VvqpazmXey',15801,None,322,484
2017-05-02 17:21:33,"b""RT @DJBoogiesid: One thing am going to start doing less is stress. No sir. I'll simply walk away from all stress related ish""",8,None,4662,2254
2017-05-02 17:21:33,b'RT @Fact: Holding hands with someone you love can alleviate physical pain as well as stress and fear.',101,None,27,98
2017-05-02 17:21:30,"b'RT @poemsandthongs: STRESS LIST: NEED A NEW JOB, A FATTER ASS, A NEW HOME, AIRPORT VACATIONS, NO FRIENDS, NEED TO LOSE MORE WEIGHT, CANT ST\xe2\x80\xa6'",41,None,2175,2267
2017-05-02 17:21:29,"b'RT @UrFavritAsshole: LIBRA: DONT LET ANYTHING STRESS U OUT, U HAVE ENOUGH TO DEAL WITH RIGHT NOW. HANDLE WHAT U CAN AND LEAVE DA REST IN GO\xe2\x80\xa6'",101,None,325,316
2017-05-02 17:21:29,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,6
2017-05-02 17:21:29,b'Ish stress',0,None,1244,1051
2017-05-02 17:21:28,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,5
2017-05-02 17:21:28,b'@Docjedy @PHB92 Stress ?',0,None,9040,1446
2017-05-02 17:21:28,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,6
2017-05-02 17:21:27,b'RT @UrFavritAsshole: VIRGO: DONT STRESS OVER MONEY BECAUSE EVERYBODY IS HAVING MONEY PROBLEMS. TRY TO SAVE MONEY AND FIND A BETTER JOB HOE',24,None,375,439
2017-05-02 17:21:27,b'RT @yuneevers: changsub is so fucking soft and ethereal i love him so much my fucking baby wow i do not stress enough on how much i love hi\xe2\x80\xa6',1,None,364,130
2017-05-02 17:21:27,"b'RT @IntThings: Remember, most of your stress comes from the way you respond, not the way life is. Adjust your attitude, and all that extra\xe2\x80\xa6'",1042,None,24,72
2017-05-02 17:21:27,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",879,None,458,633
2017-05-02 17:21:26,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,6
2017-05-02 17:21:26,b'RT @UrFavritAsshole: CAPRICORN: U THINK TOO MUCH ABOUT BULLSHIT &amp; STRESS OVER IT FOR NOTHING. IF ITS NOT EFFECTING YOUR HEALTH OR MONEY DON\xe2\x80\xa6',57,None,428,942
2017-05-02 17:21:26,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,5
2017-05-02 17:21:25,"b'Live more, complain less.\nMore smiles, less stress.\nLess hate, more blessed.\n\n- David Roads #quote'",0,quote,141,548
2017-05-02 17:21:25,"b'This semester brought nothing but stress, pressure, depressing moments, hatred &amp; self doubt.'",0,None,1298,554
2017-05-02 17:21:24,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,0
2017-05-02 17:21:24,"b'Which leads to unnecessary, self-inflicted stress. I get the storm before the calm. #LetMeFemsplain'",0,LetMeFemsplain,425,603
2017-05-02 17:21:23,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,5
2017-05-02 17:21:23,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,1
2017-05-02 17:21:23,b'stress life .',0,None,676,296
2017-05-02 17:21:23,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,7
2017-05-02 17:21:22,"b'RT @WordsPosts: I miss being a little kid with no stress, worries, or cares in the world.'",68,None,398,1815
2017-05-02 17:21:22,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,2
2017-05-02 17:21:21,"b""RT @esziar: Give it to God and don't stress about it. \xe2\x9d\xa4\xef\xb8\x8f""",6,None,1137,751
2017-05-02 17:21:21,b'RT @ElaineFroese: Farmers: do you understand the costs of losing a valuable #employee? https://t.co/AiqsbtsieP #stress',1,employee,322,645
2017-05-02 17:21:20,b'RT @911well: Stress from negative emotions increases the levels of cortisol &amp; adrenaline in our bloodstreams \n#Mentalhealth https://t.co/Ov\xe2\x80\xa6',67,Mentalhealth,145,139
2017-05-02 17:21:20,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,5
2017-05-02 17:21:20,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,6
2017-05-02 17:21:19,"b'Live more, complain less.\nMore smiles, less stress.\nLess hate, more blessed.\n\n- David Roads #quote'",0,quote,672,2164
2017-05-02 17:21:19,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,1,29
2017-05-02 17:21:19,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,1,3
2017-05-02 17:21:17,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,4
2017-05-02 17:21:17,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,4
2017-05-02 17:21:17,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,4
2017-05-02 17:21:16,"b""RT @Babbbbzz: I don't understand how I'm even functioning with my stress at this point""",1,None,2601,233
2017-05-02 17:21:15,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,1,3
2017-05-02 17:21:15,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,6
2017-05-02 17:21:14,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,617,483
2017-05-02 17:21:14,b'RT @BagFullOfWeed: Stressed\nStresse\nStress\nStre\nStr\nSt\nSto\nSton\nStone\nStoned',21,None,0,7
2017-05-02 17:21:13,b'RT @brittguz: ATTENTION!! The @bluebutterflyDD is selling 5 bathbombs for $25 until Thursday!! They are a great stress reliever!! Especiall\xe2\x80\xa6',4,None,698,1092
2017-05-02 17:21:13,b'RT @_Sherminpotato: I really need to buck up. All this stress is taking over control of me',1,None,789,982
2017-05-02 17:21:11,"b""You shouldn't 'find things out' in a relationship, &amp; I can't stress that enough. If they care, they'll tell you everything to start with.""",0,None,1103,276
2017-05-02 17:21:11,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,1275,1021
2017-05-02 17:21:11,b'Just Pinned to Best of Mommy Bloggers: The #1 best piece of advice for having a stress free vacation to Disneyland\xe2\x80\xa6\xe2\x80\xa6 https://t.co/OMVzHn989B',0,None,1155,589
2017-05-02 17:21:10,"b""RT @TaeMvc: A nigga shouldn't cause a female to put stress in his life https://t.co/WNSFgzI1v2""",18,None,977,821
2017-05-02 17:21:07,"b'RT @S_2Ch: In most situations just see the funny side. If you take everything to heart, stress go kill you cheap.'",89,None,879,581
2017-05-02 17:21:07,"b'RT @sophiajunkar: ""If you can\'t handle stress, you can\'t handle success""'",1,None,673,488
2017-05-02 17:21:06,b'Can someone help me stop stress eating?',0,None,98,140
2017-05-02 17:21:05,b'RT @Fact: Being a perfectionist can result in stress and depression.',155,None,1828,3273
2017-05-02 17:21:04,"b'People love making excuses , I feel like white people cant deal with stress'",0,None,741,529
2017-05-02 17:21:03,"b""RT @TylerAlldredge: Why stress over something you can't change.""",25,None,562,388
2017-05-02 17:21:02,"b""My mom don't even stress when I get locked cause I be out in hours... Always have bail money ready \xf0\x9f\x92\xaf""",0,None,2028,109
2017-05-02 17:21:02,b'RT @thatgirlsalina: if somebody really cares about you they WILL make time to see you I cannot stress this enough yall can even run errands\xe2\x80\xa6',64,None,155,113
2017-05-02 17:21:02,"b""The amount of stress I'm going to be under for the next 2 weeks is awful \xf0\x9f\x98\xa9""",0,None,1035,611
2017-05-02 17:21:02,"b""RT @234Niiggs: Don't stress me and I won't stress you.""",6,None,10453,95
2017-05-02 17:21:00,b'You Can Have That Nigga He Ain NUN But Stress ! \xf0\x9f\x98\xad\xf0\x9f\x98\x9d @Slimm_doll',0,None,511,319
2017-05-02 17:21:00,"b""You know those days where everything happens all at once and you just can't deal with the condensed stress? Yeah. T\xe2\x80\xa6 https://t.co/RVFVCoXYgB""",0,None,271,278
2017-05-02 17:20:57,b'Barang leceh lehhhh\n\nLost my contacts all...so wanna coordinate confusing mana dm ig lah dm twitter lah whatsapp lain...\n\n\xf0\x9f\x98\x82stress sendiri',0,None,354,452
2017-05-02 17:20:56,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,1441,1553
2017-05-02 17:20:56,"b'RT @UrFavritAsshole: LIBRA: DONT LET ANYTHING STRESS U OUT, U HAVE ENOUGH TO DEAL WITH RIGHT NOW. HANDLE WHAT U CAN AND LEAVE DA REST IN GO\xe2\x80\xa6'",101,None,1499,1120
2017-05-02 17:20:56,"b'A Radical Idea About St https://t.co/4DLBctYDFo #self-help, #life coach, #life goal, #life plan, #health, #fitness https://t.co/CtUU99momV'",0,self,260,102
2017-05-02 17:20:55,"b'BBC One - The Truth About..., Stress https://t.co/F9W5UqbWxr'",0,None,417,258
2017-05-02 17:20:55,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,816,760
2017-05-02 17:20:54,"b'RT @UrFavritAsshole: LIBRA: DONT LET ANYTHING STRESS U OUT, U HAVE ENOUGH TO DEAL WITH RIGHT NOW. HANDLE WHAT U CAN AND LEAVE DA REST IN GO\xe2\x80\xa6'",101,None,1416,81
2017-05-02 17:20:54,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,3
2017-05-02 17:20:53,b'@MadameNabila Stress \xf0\x9f\x98\x82\xf0\x9f\x98\xad',0,None,1668,499
2017-05-02 17:20:53,"b""i cancelled all my ap exams i'm stress free for the end of the year lolz""",0,None,5699,208
2017-05-02 17:20:53,"b'RT @UrFavritAsshole: LIBRA: DONT LET ANYTHING STRESS U OUT, U HAVE ENOUGH TO DEAL WITH RIGHT NOW. HANDLE WHAT U CAN AND LEAVE DA REST IN GO\xe2\x80\xa6'",101,None,923,632
2017-05-02 17:20:53,b'I can not stress this enough. @christyclarkbc plans to bring back HST under the guise of the VAT (value-added tax). Has she learned nothing?',0,None,704,766
2017-05-02 17:20:52,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,112,38
2017-05-02 17:20:52,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,0
2017-05-02 17:20:52,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,4
2017-05-02 17:20:51,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",879,None,1278,995
2017-05-02 17:20:51,"b""@jagsfan1980 Is that some herbal relaxation stuff? It's not stress or anxiety that'll let me down; it's driving ability. Or a lack thereof.""",0,None,841,703
2017-05-02 17:20:51,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,7
2017-05-02 17:20:50,"b""RT @joeyBADASS: Everyday I give a fuck less. It just may be my luck that I'm blessed, got me screaming FUCK STRESS!""",5652,None,257,704
2017-05-02 17:20:50,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,6
2017-05-02 17:20:50,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,5
2017-05-02 17:20:50,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",879,None,870,379
2017-05-02 17:20:50,b'RT @BrianBoruWelnz: @thebubblebubble Aus - the property jenga tower rocks\n\nRecord numbers under mortgage stress  https://t.co/57m92tb6p2 vi\xe2\x80\xa6',3,None,63,67
2017-05-02 17:20:50,"b""RT @DJBoogiesid: One thing am going to start doing less is stress. No sir. I'll simply walk away from all stress related ish""",8,None,32707,1186
2017-05-02 17:20:48,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,3
2017-05-02 17:20:48,"b'RT @S_2Ch: In most situations just see the funny side. If you take everything to heart, stress go kill you cheap.'",89,None,3999,1905
2017-05-02 17:20:48,"b'RT @DickHumbler: Be thankful for little things. Growth, clean water, food, warm bed. Right now someone is praying for the life you complain\xe2\x80\xa6'",879,None,16,529
2017-05-02 17:20:47,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,2
2017-05-02 17:20:47,"b""RT @Dono_TheDon: I pay $20,000+ a year to stress myself out over work that doesn't necessarily reflect my intellect, but may or may not inf\xe2\x80\xa6""",43,None,445,321
2017-05-02 17:20:47,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,1,3
2017-05-02 17:20:47,"b""bulking isn't hard when you're a stress eater :-)""",0,None,1339,1083
2017-05-02 17:20:46,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,1,7
2017-05-02 17:20:46,b'RT @JantzenRobinson: level of stress: when Kim K lost her diamond earring in the ocean',5,None,1337,703
2017-05-02 17:20:46,"b""@cluelesscloete That's exactly what i'm looking for. Stress  free fun! I'm a joke on the court \xf0\x9f\x98\x82\xf0\x9f\x98\x82""",0,None,1001,737
2017-05-02 17:20:45,"b""RT @OlisaOsega: I can't stress this enough. Your mother was your father's top priority. So why not let your wife enjoy her marriage by maki\xe2\x80\xa6""",215,None,1052,601
2017-05-02 17:20:44,"b'RT @izzyyogas: The hippocampus, a region critical to dampening stress, has been found enlarged in yoga practitioners\xf0\x9f\x91\x8d https://t.co/zrYCwpzl\xe2\x80\xa6'",23,None,0,7
2017-05-02 17:20:44,"b'RT @emcrit: .@ResusPadawan, I, et al. just published a paper on Psych Skills 4 Stress! Managed to put a pict of Mr. T in there. https://t.c\xe2\x80\xa6'",14,None,23,113
2017-05-02 17:20:44,"b""RT @allyhardesty96: Don't need anyone in my life who's gonna stress me out, no time for that""",60,None,348,285
